AddressCountry,AddressCountrySubd,AddressLine1,AddressLine2,AddressLocality,AddressMatchCode,AddressOneLine,AddressPostal1,AddressPostal2,AddressPostal3,BuildingRoomsBathstotal,BuildingRoomsBeds,BuildingSizeUniversalsize,IdentifierApn,IdentifierAttomId,IdentifierFips,IdentifierObPropId,LocationAccuracy,LocationDistance,LocationElevation,LocationGeoid,LocationLatitude,LocationLongitude,LotLotSize1,SummaryPropIndicator,SummaryPropLandUse,SummaryPropclass,SummaryProptype,SummaryPearbuilt,VintageLastModified,VintagePubDate
US,TX,OLD LOCKHART RD,"AUSTIN, TX 78610",Austin,ExaZip,"OLD LOCKHART RD, AUSTIN, TX 78610",78610,,,0.0,0,0,351854,241907648,48453,24190764848453,Zip5,0.0,0.0,"CO48209, CS4892065, DB4800010, PL4811080, SB0000121121, SB0000121123, SB0000121125, ZI78610",30.078160,-97.843750,8.03,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,1965,2019-1-10,2019-1-24
US,TX,OLD LOCKHART RD,"AUSTIN, TX 78610",Austin,ExaZip,"OLD LOCKHART RD, AUSTIN, TX 78610",78610,,,3.0,0,2304,351855,241907649,48453,24190764948453,Zip5,0.0,0.0,"CO48209, CS4892065, DB4800010, PL4811080, SB0000121121, SB0000121123, SB0000121125, ZI78610",30.078160,-97.843750,8.03,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,2005,2019-1-10,2019-1-24
US,TX,OLD LOCKHART RD,"AUSTIN, TX 78610",Austin,ExaZip,"OLD LOCKHART RD, AUSTIN, TX 78610",78610,,,1.0,0,768,351856,241907650,48453,24190765048453,Zip5,0.0,0.0,"CO48209, CS4892065, DB4800010, PL4811080, SB0000121121, SB0000121123, SB0000121125, ZI78610",30.078160,-97.843750,58.47,80,VACANT LAND (NEC),Vacant,VACANT LAND (NEC),1938,2019-1-10,2019-1-24
US,TX,OLD LOCKHART RD,"AUSTIN, TX 78610",Austin,ExaZip,"OLD LOCKHART RD, AUSTIN, TX 78610",78610,,,0.0,0,0,351860,241907651,48453,24190765148453,Zip5,0.0,0.0,"CO48209, CS4892065, DB4800010, PL4811080, SB0000121121, SB0000121123, SB0000121125, ZI78610",30.078160,-97.843750,1.04,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,1972,2019-1-10,2019-1-24
US,TX,OLD LOCKHART RD,"AUSTIN, TX 78610",Austin,ExaZip,"OLD LOCKHART RD, AUSTIN, TX 78610",78610,,,0.0,0,0,351863,241907653,48453,24190765348453,Zip5,0.0,0.0,"CO48209, CS4892065, DB4800010, PL4811080, SB0000121121, SB0000121123, SB0000121125, ZI78610",30.078160,-97.843750,343.414,20,COMMON AREA,Commercial,COMMON AREA,2000,2019-1-10,2019-1-24
US,TX,OLD LOCKHART RD,"AUSTIN, TX 78610",Austin,ExaZip,"OLD LOCKHART RD, AUSTIN, TX 78610",78610,,,0.0,0,0,351864,241907654,48453,24190765448453,Zip5,0.0,0.0,"CO48209, CS4892065, DB4800010, PL4811080, SB0000121121, SB0000121123, SB0000121125, ZI78610",30.078160,-97.843750,107.571,70,FARMS,Agricultural,FARMS,1972,2019-1-10,2019-1-24
US,TX,OLD LOCKHART RD,"AUSTIN, TX 78610",Austin,ExaZip,"OLD LOCKHART RD, AUSTIN, TX 78610",78610,,,0.0,0,0,351869,241907655,48453,24190765548453,Zip5,0.0,0.0,"CO48209, CS4892065, DB4800010, PL4811080, SB0000121121, SB0000121123, SB0000121125, ZI78610",30.078160,-97.843750,8.03,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,1991,2019-1-10,2019-1-24
US,TX,OLD LOCKHART RD,"AUSTIN, TX 78610",Austin,ExaZip,"OLD LOCKHART RD, AUSTIN, TX 78610",78610,,,0.0,0,0,351870,241907656,48453,24190765648453,Zip5,0.0,0.0,"CO48209, CS4892065, DB4800010, PL4811080, SB0000121121, SB0000121123, SB0000121125, ZI78610",30.078160,-97.843750,8.03,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,1991,2019-1-10,2019-1-24
US,TX,OLD LOCKHART RD,"AUSTIN, TX 78610",Austin,ExaZip,"OLD LOCKHART RD, AUSTIN, TX 78610",78610,,,0.0,0,0,351871,241907657,48453,24190765748453,Zip5,0.0,0.0,"CO48209, CS4892065, DB4800010, PL4811080, SB0000121121, SB0000121123, SB0000121125, ZI78610",30.078160,-97.843750,8.03,70,FARMS,Agricultural,FARMS,1991,2019-1-10,2019-1-24
US,TX,OLD LOCKHART RD,"AUSTIN, TX 78610",Austin,ExaZip,"OLD LOCKHART RD, AUSTIN, TX 78610",78610,,,0.0,0,0,717639,245870913,48453,24587091348453,Zip5,0.0,0.0,"CO48209, CS4892065, DB4800010, PL4811080, ZI78610",30.078160,-97.843750,2.348,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,TX,EVELYN RD,"AUSTIN, TX 78610",Austin,ExaZip,"EVELYN RD, AUSTIN, TX 78610",78610,,,0.0,0,0,755570,246110590,48453,24611059048453,Zip5,0.0,0.0,"CO48209, CS4892065, DB4800010, PL4811080, SB0000121121, SB0000121123, SB0000121125, ZI78610",30.078160,-97.843750,1.3085,70,FARMS,Agricultural,FARMS,0,2019-1-10,2019-1-24
US,TX,OLD LOCKHART RD,"AUSTIN, TX 78610",Austin,ExaZip,"OLD LOCKHART RD, AUSTIN, TX 78610",78610,,,0.0,0,0,746017,246110650,48453,24611065048453,Zip5,0.0,0.0,"CO48209, CS4892065, DB4800010, PL4811080, SB0000121121, SB0000121123, SB0000121125, ZI78610",30.078160,-97.843750,50.98,70,FARMS,Agricultural,FARMS,0,2019-1-10,2019-1-24
US,TX,13916 MAHA RD,"AUSTIN, TX 78719",Austin,ExaStr,"13916 MAHA RD, AUSTIN, TX 78719",78719,9638,R002,0.0,0,1624,429447,41862305,48453,4186230548453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0000235237, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.079445,-97.662676,1.078,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1997,2019-1-10,2019-1-24
US,TX,13912 MAHA RD,"AUSTIN, TX 78719",Austin,ExaStr,"13912 MAHA RD, AUSTIN, TX 78719",78719,9638,R002,0.0,0,1120,429448,166835539,48453,16683553948453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0000235237, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.079479,-97.662720,1.061,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1997,2019-1-10,2019-1-24
US,TX,13908 MAHA RD,"AUSTIN, TX 78719",Austin,ExaStr,"13908 MAHA RD, AUSTIN, TX 78719",78719,9638,R002,0.0,0,1232,429449,50675927,48453,5067592748453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0000235237, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.079514,-97.662763,4.934,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1997,2019-1-10,2019-1-24
US,TX,13904 MAHA RD,"AUSTIN, TX 78719",Austin,ExaStr,"13904 MAHA RD, AUSTIN, TX 78719",78719,9638,R002,0.0,0,2520,429450,10207934,48453,1020793448453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0000235237, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.079548,-97.662807,3.813,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,2001,2019-1-10,2019-1-24
US,TX,13900 MAHA RD,"AUSTIN, TX 78719",Austin,ExaStr,"13900 MAHA RD, AUSTIN, TX 78719",78719,9638,R002,0.0,0,2128,429451,166835540,48453,16683554048453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0000235237, ZI78719",30.079582,-97.662850,1.061,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1998,2019-1-10,2019-1-24
US,TX,15204 EILER RD,"AUSTIN, TX 78719",Austin,ExaStr,"15204 EILER RD, AUSTIN, TX 78719",78719,9700,R002,1.0,0,2144,301301,41938022,48453,4193802248453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.079894,-97.641569,8.95,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1970,2019-1-10,2019-1-24
US,TX,13820 MAHA RD,"AUSTIN, TX 78719",Austin,ExaStr,"13820 MAHA RD, AUSTIN, TX 78719",78719,9704,R002,0.0,0,1624,429452,166835541,48453,16683554148453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0000235237, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.080272,-97.663723,1.061,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1998,2019-1-10,2019-1-24
US,TX,13812 MAHA RD,"AUSTIN, TX 78719",Austin,ExaStr,"13812 MAHA RD, AUSTIN, TX 78719",78719,9742,R002,0.0,0,2784,429454,166835542,48453,16683554248453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0000235237, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.080341,-97.663810,3.826,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1997,2019-1-10,2019-1-24
US,TX,13808 MAHA RD,"AUSTIN, TX 78719",Austin,ExaStr,"13808 MAHA RD, AUSTIN, TX 78719",78719,9704,R002,0.0,0,1624,429455,166835543,48453,16683554348453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0000235237, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.080375,-97.663854,5.959,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1997,2019-1-10,2019-1-24
US,TX,13804 MAHA RD,"AUSTIN, TX 78719",Austin,ExaStr,"13804 MAHA RD, AUSTIN, TX 78719",78719,9704,R002,0.0,0,1292,429456,7771455,48453,777145548453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0000235237, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.080410,-97.663897,1.061,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1998,2019-1-10,2019-1-24
US,TX,15148 EILER RD,"AUSTIN, TX 78719",Austin,ExaStr,"15148 EILER RD, AUSTIN, TX 78719",78719,,,0.0,0,0,301302,241906560,48453,24190656048453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.080417,-97.642195,8.71,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1970,2019-1-10,2019-1-24
US,TX,13800 MAHA RD,"AUSTIN, TX 78719",Austin,ExaStr,"13800 MAHA RD, AUSTIN, TX 78719",78719,9704,R002,0.0,0,1792,429436,166835525,48453,16683552548453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0000235237, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.080444,-97.663941,1.061,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1997,2019-1-10,2019-1-24
US,TX,15140 EILER RD,"AUSTIN, TX 78719",Austin,ExaStr,"15140 EILER RD, AUSTIN, TX 78719",78719,9741,R002,0.0,0,500,301303,166032413,48453,16603241348453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.080492,-97.642284,8.71,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1968,2019-1-10,2019-1-24
US,TX,13710 MAHA RD,"AUSTIN, TX 78719",Austin,ExaStr,"13710 MAHA RD, AUSTIN, TX 78719",78719,9636,R002,0.0,0,1232,429437,166835526,48453,16683552648453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0000235237, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.081220,-97.664922,1.061,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1997,2019-1-10,2019-1-24
US,TX,13706 MAHA RD,"AUSTIN, TX 78719",Austin,ExaStr,"13706 MAHA RD, AUSTIN, TX 78719",78719,9636,R002,0.0,0,1768,429438,33989439,48453,3398943948453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0000235237, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.081254,-97.664966,1.061,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,2000,2019-1-10,2019-1-24
US,TX,13702 MAHA RD,"AUSTIN, TX 78719",Austin,ExaStr,"13702 MAHA RD, AUSTIN, TX 78719",78719,9636,R002,0.0,0,1568,429439,47713691,48453,4771369148453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0000235237, ZI78719",30.081289,-97.665010,1.061,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1998,2019-1-10,2019-1-24
US,TX,7306 EVELYN RD,"AUSTIN, TX 78747",Austin,ExaStr,"7306 EVELYN RD, AUSTIN, TX 78747",78747,2114,R005,1.0,0,720,301187,167218679,48453,16721867948453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119938, SB0000119939, ZI78747",30.081604,-97.699562,10.164,10,SFR,Single Family Residence / Townhouse,SFR,1985,2019-1-10,2019-1-24
US,TX,7302 EVELYN RD,"AUSTIN, TX 78747",Austin,ExaStr,"7302 EVELYN RD, AUSTIN, TX 78747",78747,,,0.0,0,0,301190,167218681,48453,16721868148453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119938, SB0000119939, ZI78747",30.082038,-97.700064,10.677,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1974,2019-1-10,2019-1-24
US,TX,13608 MAHA RD,"AUSTIN, TX 78719",Austin,ExaStr,"13608 MAHA RD, AUSTIN, TX 78719",78719,9637,R002,0.0,0,1232,429440,166835527,48453,16683552748453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0000235237, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.082099,-97.666035,1.061,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1997,2019-1-10,2019-1-24
US,TX,13600 MAHA RD,"AUSTIN, TX 78719",Austin,ExaStr,"13600 MAHA RD, AUSTIN, TX 78719",78719,9637,R002,0.0,0,2128,429441,22853746,48453,2285374648453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.082168,-97.666122,1.693,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1999,2019-1-10,2019-1-24
US,TX,10917 MAHA LOOP RD,"AUSTIN, TX 78719",Austin,ExaStr,"10917 MAHA LOOP RD, AUSTIN, TX 78719",78719,9618,R002,2.0,0,2987,429468,35585665,48453,3558566548453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0000235237, ZI78719",30.082185,-97.665766,10.108,10,SFR,Single Family Residence / Townhouse,SFR,2009,2019-1-10,2019-1-24
US,TX,11103 STATE HIGHWAY 130 S,"AUSTIN, TX 78747",Austin,ExaStr,"11103 STATE HIGHWAY 130 S, AUSTIN, TX 78747",78719,3601,R002,2.0,3,1553,704078,167588490,48453,16758849048453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.082225,-97.688540,5.196,10,SFR,Single Family Residence / Townhouse,SFR,2016,2019-1-10,2019-1-24
US,TX,10921 MAHA LOOP RD,"AUSTIN, TX 78719",Austin,ExaStr,"10921 MAHA LOOP RD, AUSTIN, TX 78719",78719,,,0.0,0,2184,429467,166835548,48453,16683554848453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0000235237, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.082230,-97.665664,1.002,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1998,2019-1-10,2019-1-24
US,TX,10925 MAHA LOOP RD,"AUSTIN, TX 78719",Austin,ExaStr,"10925 MAHA LOOP RD, AUSTIN, TX 78719",78719,9618,R002,0.0,0,1792,429466,166835547,48453,16683554748453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0000235237, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.082289,-97.665542,1.002,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1997,2019-1-10,2019-1-24
US,TX,10929 MAHA LOOP RD,"AUSTIN, TX 78719",Austin,ExaStr,"10929 MAHA LOOP RD, AUSTIN, TX 78719",78719,9618,R002,0.0,0,1232,429465,166835546,48453,16683554648453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0000235237, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.082350,-97.665451,1.002,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1997,2019-1-10,2019-1-24
US,TX,10933 MAHA LOOP RD,"AUSTIN, TX 78719",Austin,ExaStr,"10933 MAHA LOOP RD, AUSTIN, TX 78719",78719,9618,R002,0.0,0,1708,429464,47711783,48453,4771178348453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0000235237, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.082416,-97.665359,1.002,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1996,2019-1-10,2019-1-24
US,TX,11121 STATE HIGHWAY 130 S,"AUSTIN, TX 78747",Austin,ExaStr,"11121 STATE HIGHWAY 130 S, AUSTIN, TX 78747",78719,3601,R002,0.0,0,1872,704077,167588489,48453,16758848948453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, ZI78719",30.082550,-97.688125,5.146,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,2013,2019-1-10,2019-1-24
US,TX,7204 EVELYN RD,"AUSTIN, TX 78747",Austin,ExaStr,"7204 EVELYN RD, AUSTIN, TX 78747",78747,2112,R005,0.0,0,938,446323,166835512,48453,16683551248453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, ZI78747",30.082610,-97.700760,1.273,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1985,2019-1-10,2019-1-24
US,TX,11137 STATE HIGHWAY 130 S,"AUSTIN, TX 78747",Austin,ExaStr,"11137 STATE HIGHWAY 130 S, AUSTIN, TX 78747",78719,3601,R002,0.0,0,1368,704075,167588487,48453,16758848748453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.082859,-97.687772,5.04,70,FARMS,Agricultural,FARMS,2015,2019-1-10,2019-1-24
US,TX,7101 EVELYN RD,"AUSTIN, TX 78747",Austin,ExaStr,"7101 EVELYN RD, AUSTIN, TX 78747",78747,2111,R005,3.0,0,2128,755568,25833394,48453,2583339448453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119938, SB0000119939, ZI78610",30.083158,-97.701875,1.0,10,SFR,Single Family Residence / Townhouse,SFR,1948,2019-1-10,2019-1-24
US,TX,7101 EVELYN RD,"AUSTIN, TX 78747",Austin,ExaStr,"7101 EVELYN RD, AUSTIN, TX 78747",78747,2111,R005,0.0,0,0,755569,241906534,48453,24190653448453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, ZI78610",30.083158,-97.701875,4.289,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),1949,2019-1-10,2019-1-24
US,TX,7101 EVELYN RD,"AUSTIN, TX 78747",Austin,ExaStr,"7101 EVELYN RD, AUSTIN, TX 78747",78747,2111,R005,0.0,0,0,748164,246110591,48453,24611059148453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119938, SB0000119939, ZI78610",30.083158,-97.701875,23.527,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2019-1-10,2019-1-24
US,TX,7108 EVELYN RD,"AUSTIN, TX 78747",Austin,ExaStr,"7108 EVELYN RD, AUSTIN, TX 78747",78747,,,0.0,0,600,301194,167218684,48453,16721868448453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119938, SB0000119939, ZI78747",30.083246,-97.701526,2.547,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1966,2019-1-10,2019-1-24
US,TX,7100 EVELYN RD,"AUSTIN, TX 78747",Austin,ExaStr,"7100 EVELYN RD, AUSTIN, TX 78747",78747,2110,R005,3.0,0,2483,301193,167218683,48453,16721868348453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119938, SB0000119939, ZI78747",30.083318,-97.701612,2.549,10,SFR,Single Family Residence / Townhouse,SFR,2008,2019-1-10,2019-1-24
US,TX,14806 EILER RD,"AUSTIN, TX 78719",Austin,ExaStr,"14806 EILER RD, AUSTIN, TX 78719",78719,9707,R002,1.0,0,1960,301305,166032414,48453,16603241448453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.083602,-97.646032,8.71,10,SFR,Single Family Residence / Townhouse,SFR,2000,2019-1-10,2019-1-24
US,TX,14806 EILER RD,"AUSTIN, TX 78719",Austin,ExaStr,"14806 EILER RD, AUSTIN, TX 78719",78719,9707,R002,0.0,0,0,301306,241906562,48453,24190656248453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, ZI78719",30.083602,-97.646032,8.7087,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,1930,2019-1-10,2019-1-24
US,TX,14802 EILER RD,"AUSTIN, TX 78719",Austin,ExaStr,"14802 EILER RD, AUSTIN, TX 78719",78719,9707,R002,1.0,0,1816,802279,204954743,48453,20495474348453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.083640,-97.646077,3.99,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,2005,2019-1-10,2019-1-24
US,TX,11001 MAHA LOOP RD,"AUSTIN, TX 78719",Austin,ExaStr,"11001 MAHA LOOP RD, AUSTIN, TX 78719",78719,9779,R002,0.0,0,1960,429463,14480704,48453,1448070448453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0000235237, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.083641,-97.664010,1.002,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1998,2019-1-10,2019-1-24
US,TX,14800 EILER RD,"AUSTIN, TX 78719",AUSTIN,ExaStr,"14800 EILER RD, AUSTIN, TX 78719",78719,,,0.0,0,2244,802278,247304061,48453,24730406148453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.083658,-97.646099,3.985,10,SFR,Single Family Residence / Townhouse,SFR,2005,2019-1-10,2019-1-24
US,TX,11005 MAHA LOOP RD,"AUSTIN, TX 78719",Austin,ExaStr,"11005 MAHA LOOP RD, AUSTIN, TX 78719",78719,9779,R002,0.0,0,3870,429462,166835545,48453,16683554548453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0000235237, ZI78719",30.083713,-97.663931,10.115,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1998,2019-1-10,2019-1-24
US,TX,11200 MAHA LOOP RD,"AUSTIN, TX 78719",Austin,ExaStr,"11200 MAHA LOOP RD, AUSTIN, TX 78719",78719,,,0.0,0,0,301256,24890157,48453,2489015748453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.083754,-97.667957,10.0,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),1925,2019-1-10,2019-1-24
US,TX,11009 MAHA LOOP RD,"AUSTIN, TX 78719",Austin,ExaStr,"11009 MAHA LOOP RD, AUSTIN, TX 78719",78719,9779,R002,0.0,0,1568,429461,35595840,48453,3559584048453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0000235237, ZI78719",30.083784,-97.663853,11.951,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,2000,2019-1-10,2019-1-24
US,TX,11013 MAHA LOOP RD,"AUSTIN, TX 78719",Austin,ExaStr,"11013 MAHA LOOP RD, AUSTIN, TX 78719",78719,9779,R002,0.0,0,2128,429460,155087955,48453,15508795548453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0000235237, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.083856,-97.663775,1.002,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1998,2019-1-10,2019-1-24
US,TX,7011 EVELYN RD,"AUSTIN, TX 78747",Austin,ExaStr,"7011 EVELYN RD, AUSTIN, TX 78747",78747,2101,R005,0.0,0,1120,755566,25833388,48453,2583338848453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119938, SB0000119939, ZI78610",30.083920,-97.702781,1.0,10,SFR,Single Family Residence / Townhouse,SFR,2001,2019-1-10,2019-1-24
US,TX,7011 EVELYN RD,"AUSTIN, TX 78747",Austin,ExaStr,"7011 EVELYN RD, AUSTIN, TX 78747",78747,2101,R005,0.0,0,1248,755567,241906533,48453,24190653348453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119938, SB0000119939, ZI78610",30.083920,-97.702781,2.956,10,SFR,Single Family Residence / Townhouse,SFR,1949,2019-1-10,2019-1-24
US,TX,7005 EVELYN RD,"AUSTIN, TX 78747",Austin,ExaStr,"7005 EVELYN RD, AUSTIN, TX 78747",78747,2101,R005,1.0,0,902,755565,25833387,48453,2583338748453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119938, SB0000119939, ZI78610",30.083971,-97.702842,1.02,10,SFR,Single Family Residence / Townhouse,SFR,1960,2019-1-10,2019-1-24
US,TX,7003 EVELYN RD,"AUSTIN, TX 78747",Austin,ExaStr,"7003 EVELYN RD, AUSTIN, TX 78747",78747,2101,R005,0.0,0,1568,755564,25723400,48453,2572340048453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119938, SB0000119939, ZI78610",30.083988,-97.702862,1.107,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,2001,2019-1-10,2019-1-24
US,TX,11021 MAHA LOOP RD,"AUSTIN, TX 78719",Austin,ExaStr,"11021 MAHA LOOP RD, AUSTIN, TX 78719",78719,9779,R002,0.0,0,2128,429458,166835544,48453,16683554448453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0000235237, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.083999,-97.663618,1.01,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1997,2019-1-10,2019-1-24
US,TX,11021 MAHA LOOP RD,"AUSTIN, TX 78719",Austin,ExaStr,"11021 MAHA LOOP RD, AUSTIN, TX 78719",78719,9779,R002,0.0,0,0,429459,241906576,48453,24190657648453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0000235237, SB0000119930, SB0000119931, SB0000119939, ZI78719",30.083999,-97.663618,1.002,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,1985,2019-1-10,2019-1-24
US,TX,11201 TOM SASSMAN RD,"AUSTIN, TX 78747",Austin,ExaStr,"11201 TOM SASSMAN RD, AUSTIN, TX 78747",78747,2150,R005,0.0,0,2368,301199,44590424,48453,4459042448453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, SB0000119930, SB0000119938, SB0000119939, ZI78747",30.084008,-97.702675,0.93,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1985,2019-1-10,2019-1-24
