AddressCountry,AddressCountrySubd,AddressLine1,AddressLine2,AddressLocality,AddressMatchCode,AddressOneLine,AddressPostal1,AddressPostal2,AddressPostal3,BuildingRoomsBathstotal,BuildingRoomsBeds,BuildingSizeUniversalsize,IdentifierApn,IdentifierAttomId,IdentifierFips,IdentifierObPropId,LocationAccuracy,LocationDistance,LocationElevation,LocationGeoid,LocationLatitude,LocationLongitude,LotLotSize1,SummaryPropIndicator,SummaryPropLandUse,SummaryPropclass,SummaryProptype,SummaryPearbuilt,VintageLastModified,VintagePubDate
US,,600 W CARLISLE RD,"THOUSAND OAKS, CA 91361",Thousand Oaks,ExaStr,"600 W CARLISLE RD, THOUSAND OAKS, CA 91361",91361,5316,R001,0,0,0,6940210420,222704659,6111,2.22705E+13,Street,0,0,"CO06111, CS0693422, DB0609640, ZI91361",34.116803,-118.89764,,10,SFR,Single Family Residence / Townhouse,SFR,0,2/8/2019,2/20/2019
US,,16992 AVENUE 246,"VISALIA, CA 93292",Visalia,ExaStr,"16992 AVENUE 246, VISALIA, CA 93292",93292,9701,R006,0,0,0,1.5305E+11,157150807,6107,1.57151E+13,Street,0,0,"CO06107, CS0693430, DB0613230, DB0629160, SB0000069826, SB0000072552, SB0000131387, ZI93274",36.236246,-119.204684,,10,SFR,Single Family Residence / Townhouse,SFR,0,1/10/2019,1/24/2019
US,,STUDIO RD,"WEST HILLS, CA 91304",Simi Valley,ExaZip,"STUDIO RD, WEST HILLS, CA 91304",91304,,,0,0,0,6480270230,241104503,6111,2.41105E+13,Zip5,0,0,"CO06037, CS0692785, DB0622710, MT30002352, ND0000644037, ND0000644081, PL0644000, RS0000860943, SB0000071397, SB0000071410, SB0000071542, ZI91304",34.22396,-118.63321,,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,0,8/10/2018,8/16/2018
US,,JACQUES RD,"CONCORD, VT 29464",Concord,ExaZip,"JACQUES RD, CONCORD, VT 29464",29464,,,0,0,0,M00614L6,246918005,50009,2.46918E+13,Zip5,0,0,"CO45019, CS4592301, PL4548535, ZI29464",32.81821,-79.85375,,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,0,1/27/2018,4/2/2018
US,,160 STE VIC AVE K,"ROSEVILLE,CA 93535",Roseville,ExaZip,"160 STE VIC AVE K, ROSEVILLE,CA 93535",93535,,,0,0,0,3362010001,241284909,6037,2.41285E+13,Zip5,0,0,"CO06037, CS0692140, DB0602820, DB0611910, MT30002203, PL0640130, SB0000068445, SB0000069604, SB0000069607, ZI93535",34.6881,-118.0618,,80,VACANT LAND (NEC),Vacant,VACANT LAND (NEC),0,12/10/2018,12/22/2018
US,,13290 SMOKETREE ST,"VICTORVILLE, CA 92392",Victorville,ExaStr,"13290 SMOKETREE ST, VICTORVILLE, CA 92392",92392,8259,R006,1,3,1173,4.05331E+11,157031536,6071,1.57032E+13,Street,0,0,"CO06071, CS0693555, DB0600014, MT30003829, ND0000130125, PL0682590, SB0000070423, SB0000070427, SB0000070433, ZI92392",34.441484,-117.373256,,80,VACANT LAND (NEC),Vacant,VACANT LAND (NEC),1946,1/10/2019,1/24/2019
US,,3330 JOSHS WAY,"SANTA CLARA, TX 78124",Santa Clara,ExaStr,"3330 JOSHS WAY, SANTA CLARA, TX 78124",78124,1377,R301,3.5,4,3292,1G1342100802000000,54332102,48187,5.43321E+12,Street,0,0,"CO48187, CS4893470, DB4829100, RS0000404441, SB0000122469, SB0000122470, SB0000122471, SB0000122472, ZI78124",29.607499,-98.162587,,10,SFR,Single Family Residence / Townhouse,SFR,2009,1/24/2018,2/12/2018
US,,900 S REGATTA DR,"VALLEJO, CA 94591",Vallejo,ExaStr,"900 S REGATTA DR, VALLEJO, CA 94591",94591,6946,R007,3,4,2345,79322120,3505269,6095,3.50527E+11,Street,0,0,"CO06095, CS0693530, DB0640740, MT30003809, ND0000326266, ND0000494414, PL0681666, RS0004465490, ZI94591",38.065719,-122.198491,,10,SFR,Single Family Residence / Townhouse,SFR,1989,12/10/2018,12/22/2018
US,,3411 ADELINE ST,"BERKELEY, CA 94703",Berkeley,ExaStr,"3411 ADELINE ST, BERKELEY, CA 94703",94703,2742,C017,4,6,3696,052 143400300,18293401,6001,1.82934E+12,Street,0,0,"CO06001, CS0692230, DB0628050, MT30004120, ND0000001265, ND0000628877, PL0653000, ZI94608",37.845864,-122.272806,,21,QUADRUPLEX,"""Duplex, Triplex, Quadplex)""",QUADRUPLEX,1940,12/10/2018,12/22/2018
US,,329 DURFEE AVE,"EL MONTE, CA 91733",El Monte,ExaStr,"329 DURFEE AVE, EL MONTE, CA 91733",91733,4305,C069,0,0,12798,8119004020,154939341,6037,1.54939E+13,Street,0,0,"CO06037, CS0693510, DB0612120, DB0640650, MT30002352, ND0000644675, ZI91733",34.029623,-118.059429,,53,TRANSPORT FACILITY,Transport,TRANSPORT FACILITY,1991,12/10/2018,12/22/2018
US,,14337 LAKEWOOD BLVD,"DOWNEY, CA 90242",Downey,ExaStr,"14337 LAKEWOOD BLVD, DOWNEY, CA 90242",90242,,,0,0,2509,6268001023,154837206,6037,1.54837E+13,Street,0,0,"CO06037, CS0690730, DB0611460, MT30002352, ND0000644090, ND0004665288, PL0619766, SB0000069534, SB0000069535, SB0000069544, SB0000069545, ZI90242",33.902891,-118.14311,,26,RESTAURANT BUILDING,Service (general public),RESTAURANT BUILDING,1985,12/10/2018,12/22/2018
US,,396 E 15TH ST,"COSTA MESA, CA 92627",Costa Mesa,ExaStr,"396 E 15TH ST, COSTA MESA, CA 92627",92627,3761,C005,2,2,1320,42531109,156856358,6059,1.56856E+13,Street,0,0,"CO06059, CS0690420, DB0627240, MT30004119, ND0000145919, ND0000284434, PL0616532, SB0000072247, SB0000072254, SB0000072255, ZI92627",33.625292,-117.917474,,10,SFR,Single Family Residence / Townhouse,SFR,1950,7/10/2019,7/24/2019
US,,5449 W 120TH ST,"INGLEWOOD, CA 90304",Inglewood,ExaStr,"5449 W 120TH ST, INGLEWOOD, CA 90304",90304,1012,C009,1,3,1033,4140007036,26722728,6037,2.67227E+12,Street,0,0,"CO06037, CS0691400, DB0601428, MT30002352, ND0000644202, ND0002910155, PL0618352, SB0000135143, SB0000135145, ZI90304",33.923792,-118.376098,,10,SFR,Single Family Residence / Townhouse,SFR,1946,12/10/2018,12/22/2018
US,,14454 TURNER RD,"CARLSBAD, TX 76934",Carlsbad,ExaStr,"14454 TURNER RD, CARLSBAD, TX 76934",76934,,,0,0,720,70-20000-0000-020-00,231372220,48451,2.31372E+13,Street,0,0,"CO48451, CS4894180, DB4844710, RS0000624187, SB0000124598, SB0000124599, ZI76934",31.582403,-100.668228,,10,SFR,Single Family Residence / Townhouse,SFR,1959,12/10/2018,12/23/2018
US,,211 COUNTY ROAD 501,"FAIRFIELD, TX 75840",Fairfield,ExaStr,"211 COUNTY ROAD 501, FAIRFIELD, TX 75840",75840,6053,R001,0,0,1040,00625-00031-00000-000000,235847495,48161,2.35847E+13,Street,0,0,"CO48161, CS4891275, DB4818940, SB0000120371, SB0000120372, SB0000120373, ZI75840",31.662915,-96.100528,,70,AGRICULTURAL LAND,Agricultural,AGRICULTURAL LAND,0,1/24/2018,2/12/2018
US,,2817 E VALLEY BLVD,"WEST COVINA, CA 91792",West Covina,ExaStr,"2817 E VALLEY BLVD, WEST COVINA, CA 91792",91792,3142,C084,118,187,97550,8725017007,40198438,6037,4.01984E+12,Street,0,0,"CO06037, CS0690810, DB0633750, MT30002352, ND0000644630, ND0002910318, PL0684200, RS0001862143, ZI91792",34.002549,-117.883651,,22,APARTMENT,Apartment,APARTMENT,1973,12/10/2018,12/22/2018
US,,44360 CORONA CALA CAMINO,"MURRIETA, CA 92562",Murrieta,ExaStr,"44360 CORONA CALA CAMINO, MURRIETA, CA 92562",92562,,,1,1,1224,932070017,156503985,6065,1.56504E+13,Street,0,0,"CO06065, CS0692060, DB0600029, SB0000072136, SB0000072138, SB0000072144, ZI92562",33.48106,-117.340256,,10,SFR,Single Family Residence / Townhouse,SFR,2008,2/8/2019,2/20/2019
US,,9530 SEILER RD,"RICHMOND, TX 77469",Richmond,ExaStr,"9530 SEILER RD, RICHMOND, TX 77469",77469,7475,R003,0,0,0,4.84E+14,165750888,48157,1.65751E+13,Street,0,0,"CO48157, CS4892715, DB4832310, SB0000122833, SB0000122834, SB0000122835, SB0000122836, ZI77469",29.401184,-95.76751,,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,2004,2/8/2019,2/20/2019
US,,16514 CLARKDALE AVE,"NORWALK, CA 90650",Norwalk,ExaStr,"16514 CLARKDALE AVE, NORWALK, CA 90650",90650,7205,C054,1,3,1093,7011015052,11033230,6037,1.10332E+12,Street,0,0,"CO06037, CS0690730, DB0627690, MT30002352, ND0000644393, ND0004665288, PL0652526, SB0000072288, SB0000072299, SB0000138376, ZI90650",33.880408,-118.079565,,10,SFR,Single Family Residence / Townhouse,SFR,1950,12/10/2018,12/22/2018
US,,560 BATTLE RD,"ANTIOCH, TN 37013",Antioch,ExaStr,"560 BATTLE RD, ANTIOCH, TN 37013",37013,4812,R018,3,3,2483,18800003100,3661859,47037,3.66186E+11,Street,0,0,"CO47037, CS4795890, DB4703180, MT30002712, ND0002903877, PL4752006, SB0000117331, SB0000117332, SB0000117333, ZI37135",35.985161,-86.626286,,10,SFR,Single Family Residence / Townhouse,SFR,1995,12/10/2018,12/23/2018
US,,47981 PALA RD,"TEMECULA, CA 92592",Temecula,ExaStr,"47981 PALA RD, TEMECULA, CA 92592",92592,2653,C015,2,2,2634,918260006,14813225,6065,1.48132E+12,Street,0,0,"CO06065, CS0692060, DB0600028, SB0000074444, SB0000074451, SB0000074452, ZI92592",33.430708,-117.089123,,10,SFR,Single Family Residence / Townhouse,SFR,1972,9/10/2018,9/16/2018
US,,4450 W LAKESIDE DR,"BURBANK, CA 91505",Burbank,ExaStr,"4450 W LAKESIDE DR, BURBANK, CA 91505",91505,4000,C008,0,0,19846,2485018035,154433073,6037,1.54433E+13,Street,0,0,"CO06037, CS0692785, DB0606450, MT30002352, ND0000644118, ND0000644275, PL0608954, SB0000068761, SB0000068767, SB0000068774, ZI91505",34.145161,-118.342437,,27,OFFICE BUILDING,Office Building,OFFICE BUILDING,1987,12/10/2018,12/22/2018
US,,94 CAMELOT CT,"DALY CITY, CA 94015",Daly City,ExaStr,"94 CAMELOT CT, DALY CITY, CA 94015",94015,2850,C062,2,3,1240,91782530,14809316,6081,1.48093E+12,Street,0,0,"CO06081, CS0693170, DB0637530, MT30003340, ND0000503819, ND0004396703, PL0617918, SB0000074268, SB0000074274, SB0000074278, ZI94015",37.650078,-122.459917,,10,SFR,Single Family Residence / Townhouse,SFR,1973,1/10/2019,1/24/2019
US,,SANTA ANA AVE,"RIALTO, CA 92324",Rialto,ExaZip,"SANTA ANA AVE, RIALTO, CA 92324",92324,,,0,0,0,2.58151E+11,241150670,6071,2.41151E+13,Zip5,0,0,"CO06071, CS0692770, DB0609390, MT30003242, ND0000130099, ND0004367683, PL0614890, SB0000069224, SB0000069225, SB0000069236, ZI92324",34.03772,-117.29452,,80,VACANT LAND (NEC),Vacant,VACANT LAND (NEC),0,1/10/2019,1/24/2019
US,,RIVER RD,"SANTA MARIA, TX 78592",Santa Maria,ExaZip,"RIVER RD, SANTA MARIA, TX 78592",78592,,,2,4,1740,85-5740-0000-0080-00,52727168,48061,5.27272E+12,Zip5,0,0,"CO48061, CS4891720, DB4839330, PL4865744, SB0000123948, SB0000123949, SB0000123950, ZI78592",26.07846,-97.84748,,10,SFR,Single Family Residence / Townhouse,SFR,1950,10/11/2018,10/25/2018
US,,ALTA LN,"SAN DIEGO, CA 92154",El Cajon,ExaZip,"ALTA LN, SAN DIEGO, CA 92154",92154,,,0,0,0,5080806500,247497849,6073,2.47498E+13,Zip5,0,0,"CO06073, CS0692780, DB0635220, DB0638640, MT30003338, ND0000205504, ND0000206161, PL0666000, SB0000073964, SB0000073967, SB0000074397, SB0000131610, ZI92154",32.56746,-116.99981,,10,RESIDENTIAL (NEC),Single Family Residence / Townhouse,RESIDENTIAL (NEC),0,12/10/2018,12/22/2018
US,,651 E STATE ROAD 100,"SAN MATEO, FL 32187",San Mateo,ExaStr,"651 E STATE ROAD 100, SAN MATEO, FL 32187",32187,2371,R001,0,0,0,1.11127E+17,158372967,12107,1.58373E+13,Street,0,0,"CO12107, CS1290923, DB1201620, SB0000079523, SB0000079526, SB0000131769, ZI32187",29.558462,-81.539125,,70,PASTURE,Agricultural,PASTURE,0,2/8/2019,2/20/2019
US,,438 CR E # 10,"CLOVIS,NM 88101",Clovis,ExaZip,"438 CR E # 10, CLOVIS,NM 88101",88101,9237,R003,0,0,0,1.21701E+14,214296949,35009,2.14297E+13,Zip9,0,0,"CO35009, CS3590720, DB3502580, SB0000104043, SB0000104044, SB0000104045, ZI88101",34.315172,-103.109665,,10,SFR,Single Family Residence / Townhouse,SFR,0,2/8/2019,2/20/2019
US,,2660 E DEL AMO BLVD,"COMPTON,CA 90221",Compton,ExaStr,"2660 E DEL AMO BLVD, COMPTON,CA 90221",90221,6004,C009,0,0,69732,7306025034,51946432,6037,5.19464E+12,Street,0,0,"CO06037, CS0690560, DB0622710, MT30002352, ND0000644112, ND0002910285, PL0611530, SB0000071598, SB0000071660, ZI90810",33.845969,-118.215398,,50,WAREHOUSE,Industrial,WAREHOUSE,1966,12/10/2018,12/22/2018
US,,6948 JETTY CT,"JURUPA VALLEY,CA 91752",Jurupa Valley,ExaZip,"6948 JETTY CT, JURUPA VALLEY,CA 91752",91752,2762,C001,3,4,2273,157290067,312268978,6065,3.12269E+13,Zip9,0,0,"CO06065, CS0691450, DB0609850, MT30003242, ND0000051806, ND0004367678, PL0637692, RS0001258915, ZI91752",33.961511,-117.543542,,10,SFR,Single Family Residence / Townhouse,SFR,2017,4/11/2019,4/25/2019
US,,MELROSE DR,"CHULA VISTA, CA 91911",Vista,ExaZip,"MELROSE DR, CHULA VISTA, CA 91911",91911,,,0,0,0,1612613500,241112910,6073,2.41113E+13,Zip5,0,0,"CO06073, CS0692780, DB0608610, DB0638640, MT30003338, ND0000207518, ND0000286292, PL0613392, SB0000069098, SB0000074381, SB0000074382, ZI91911",32.60695,-117.05007,,0,TYPE UNKNOWN,,TYPE UNKNOWN,0,12/10/2018,12/22/2018
US,,13745 PARAMOUNT BLVD,"SOUTH GATE, CA 90280",South Gate,ExaStr,"13745 PARAMOUNT BLVD, SOUTH GATE, CA 90280",90280,8236,C042,0,0,4875,6243042046,154834966,6037,1.54835E+13,Street,0,0,"CO06037, CS0693155, DB0629850, MT30002352, ND0000644085, ND0004665288, PL0673080, SB0000072732, SB0000072733, SB0000072738, SB0000136457, ZI90280",33.911068,-118.160421,,26,SERVICE STATION,Service (general public),SERVICE STATION,1999,12/10/2018,12/22/2018
US,,31596 MOONGLOW LN,"MISSION VIEJO, CA 92675",Mission Viejo,ExaStr,"31596 MOONGLOW LN, MISSION VIEJO, CA 92675",92675,2729,C069,3,4,1612,66612144,24115012,6059,2.4115E+12,Street,0,0,"CO06059, CS0693110, DB0607440, MT30004119, ND0004380910, PL0668028, RS0000141447, SB0000068875, SB0000068877, SB0000068919, ZI92675",33.5043,-117.648499,,10,SFR,Single Family Residence / Townhouse,SFR,1975,12/10/2018,12/22/2018
US,,5290 BOX R RANCH RD,"VACAVILLE, CA 95687",Vacaville,ExaStr,"5290 BOX R RANCH RD, VACAVILLE, CA 95687",95687,9494,R003,3.5,5,2726,42010480,156245057,6095,1.56245E+13,Street,0,0,"CO06095, CS0692610, DB0639630, RS0000341030, SB0000074516, SB0000074518, SB0000074519, ZI95687",38.307142,-121.883398,,70,AGRICULTURAL (NEC),Agricultural,AGRICULTURAL (NEC),1997,1/10/2019,1/24/2019
US,,511 RAYNES RD,"CARSON, MS 39427",Carson,ExaStr,"511 RAYNES RD, CARSON, MS 39427",39427,6362,R011,0,0,1430,1 115  18 005 00,298678728,28065,2.98679E+13,Street,0,0,"CO28065, CS2891035, DB2802250, SB0000098180, SB0000098181, ZI39427",31.400927,-89.856409,,10,SFR,Single Family Residence / Townhouse,SFR,1989,7/10/2019,7/25/2019
US,,15215 STATE HIGHWAY 173,"HESPERIA, CA 92345",Hesperia,ExaStr,"15215 STATE HIGHWAY 173, HESPERIA, CA 92345",92345,9730,H001,0,0,0,3.57221E+11,249646820,6071,2.49647E+13,Street,0,0,"CO06071, CS0691513, DB0600014, ZI92345",34.30737,-117.328376,,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,0,1/10/2019,1/24/2019
US,,41 SEA COLONY DR,"SANTA MONICA, CA 90405",Santa Monica,ExaStr,"41 SEA COLONY DR, SANTA MONICA, CA 90405",90405,5496,C020,3,2,1855,4288020083,154555051,6037,1.54555E+13,Street,0,0,"CO06037, CS0692920, DB0635700, MT30002352, ND0000644046, ND0002910332, PL0670000, RS0004450119, SB0000074099, SB0000074105, SB0000074108, ZI90405",33.99788,-118.482525,,11,CONDOMINIUM,Condominium (residential),CONDOMINIUM,1979,12/10/2018,12/22/2018
US,,16585 MAGNOLIA ST,"WESTMINSTER, CA 92683",Westminster,ExaStr,"16585 MAGNOLIA ST, WESTMINSTER, CA 92683",92683,7828,C038,0,0,0,10723205,157719210,6059,1.57719E+13,Street,0,0,"CO06059, CS0692150, DB0618060, DB0628140, MT30004119, ND0000284475, PL0684550, SB0000070477, SB0000072438, SB0000072441, ZI92683",33.721415,-117.972205,,90,PUBLIC (NEC),Exempt,PUBLIC (NEC),0,10/11/2018,10/24/2018
US,,24505 E CAMEL BLVD,"REDDING, CA 96007",Redding,ExaZip,"24505 E CAMEL BLVD, REDDING, CA 96007",96007,,,0,0,0,7.0404E+11,25554945,6089,2.55549E+12,Zip5,0,0,"CO06089, CS0692568, DB0602700, DB0607680, MT30003192, ND0000585531, PL0602042, SB0000131331, SB0000131332, SB0000131333, ZI96007",40.45394,-122.29857,,10,RESIDENTIAL (NEC),Single Family Residence / Townhouse,RESIDENTIAL (NEC),0,4/11/2019,4/25/2019
US,,1354 SHORELINE DR,"SANTA BARBARA, CA 93109",Santa Barbara,ExaStr,"1354 SHORELINE DR, SANTA BARBARA, CA 93109",93109,2149,C062,2,3,1590,45193013,156368497,6083,1.56368E+13,Street,0,0,"CO06083, CS0692890, DB0601414, MT30003369, ND0000014724, ND0000487366, PL0669070, RS0000014860, ZI93109",34.396401,-119.710402,,10,SFR,Single Family Residence / Townhouse,SFR,1953,12/10/2018,12/22/2018
US,,289 GRAND HARBOR BLVD,"CHICO, TX 76431",Chico,ExaStr,"289 GRAND HARBOR BLVD, CHICO, TX 76431",76431,1200,R091,0,0,2414,R0981008000,246823721,48497,2.46824E+13,Street,0,0,"CO48497, CS4890445, DB4813800, SB0000119214, SB0000119215, SB0000119216, ZI76431",33.235449,-97.892198,,10,SFR,Single Family Residence / Townhouse,SFR,2013,10/11/2018,10/25/2018
US,,116 ARCHIPELAGO DR,"NEWPORT BEACH, CA 92657",Newport Beach,ExaStr,"116 ARCHIPELAGO DR, NEWPORT BEACH, CA 92657",92657,2133,C098,6,5,4975,48905212,155734844,6059,1.55735E+13,Street,0,0,"CO06059, CS0690420, DB0620370, MT30004119, ND0000141375, ND0000142106, PL0651182, ZI92657",33.568605,-117.825961,,10,SFR,Single Family Residence / Townhouse,SFR,2004,12/10/2018,12/22/2018
US,,BAYFRONT DR,"SAN LEANDRO, CA 94550",San Leandro,ExaZip,"BAYFRONT DR, SAN LEANDRO, CA 94550",94550,,,0,0,0,080G140603000,241624328,6001,2.41624E+13,Zip5,0,0,"CO06001, CS0691660, DB0622110, SB0000070861, SB0000070863, SB0000070868, ZI94550",37.51204,-121.62493,,90,PUBLIC (NEC),Exempt,PUBLIC (NEC),0,5/22/2019,5/23/2019
US,,320 GUSTAV LN,"SAN MARCOS, TX 78666",San Marcos,ExaExt,"320 GUSTAV LN, SAN MARCOS, TX 78666",78666,2174,R001,3,4,2097,1G1673000001100000,166911012,48187,1.66911E+13,Extrapolate,0,0,"CO48187, CS4892793, DB4832160, RS0000415841, SB0000122824, SB0000122825, SB0000122826, SB0000122827, ZI78666",29.749991,-97.93756,,10,SFR,Single Family Residence / Townhouse,SFR,2005,1/10/2019,1/24/2019
US,,12515 CARMENITA RD,"WHITTIER, CA 90605",Whittier,ExaStr,"12515 CARMENITA RD, WHITTIER, CA 90605",90605,4133,C001,0,0,0,8026039002,223608440,6037,2.23608E+13,Street,0,0,"CO06037, CS0693730, DB0627690, MT30002352, ND0000644489, ND0004665288, PL0669154, SB0000072288, SB0000072294, ZI90670",33.91684,-118.046975,,80,INDUSTRIAL ACREAGE,Vacant,INDUSTRIAL ACREAGE,0,12/10/2018,12/22/2018
US,,21919 SE 201ST TER,"HAWTHORNE, FL 32640",Hawthorne,ExaStr,"21919 SE 201ST TER, HAWTHORNE, FL 32640",32640,7966,R003,1,1,1502,20276000000,159752699,12001,1.59753E+13,Street,0,0,"CO12001, CS1291469, DB1200030, SB0000077329, SB0000077334, ZI32640",29.447673,-82.108151,,10,SFR,Single Family Residence / Townhouse,SFR,1929,12/10/2018,12/22/2018
US,,6420 S ELDER CT,"CITRUS HEIGHTS, CA 95823",Citrus Heights,ExaZip,"6420 S ELDER CT, CITRUS HEIGHTS, CA 95823",95823,,,0,0,0,1.18029E+13,155861635,6067,1.55862E+13,Zip5,0,0,"CO06067, CS0692690, DB0612330, MT30003312, ND0000629681, ND0000629747, PL0664000, RS0000000327, SB0000069675, SB0000069700, SB0000069719, ZI95823",38.47573,-121.44338,,80,COMMERCIAL ACREAGE,Vacant,COMMERCIAL ACREAGE,0,5/22/2019,5/23/2019
US,,17330 W CORRAL HOLLOW RD,"TRACY,CA 95304",Tracy,ExaExt,"17330 W CORRAL HOLLOW RD, TRACY,CA 95304",95304,,,0,0,0,25133040,155878702,6077,1.55879E+13,Extrapolate,0,0,"CO06077, CS0693400, DB0600047, DB0618840, SB0000070549, SB0000074511, ZI95377",37.524876,-121.521302,,70,PASTURE,Agricultural,PASTURE,0,5/22/2019,5/23/2019
US,,1828 SARAZEN DR,"ALHAMBRA, CA 91803",Alhambra,ExaStr,"1828 SARAZEN DR, ALHAMBRA, CA 91803",91803,4414,C037,1,3,1102,5354018022,51757739,6037,5.17577E+12,Street,0,0,"CO06037, CS0693200, DB0600153, MT30002352, ND0000644097, PL0600884, SB0000068310, SB0000068317, ZI91803",34.061281,-118.143249,,10,SFR,Single Family Residence / Townhouse,SFR,1950,12/10/2018,12/22/2018
US,,38705 SAN ANTONIO VALLEY RD,"LIVERMORE, CA 94550",Livermore,ExaStr,"38705 SAN ANTONIO VALLEY RD, LIVERMORE, CA 94550",94550,8427,H069,0,0,0,7010032,156135545,6085,1.56136E+13,Street,0,0,"CO06085, CS0690680, DB0630030, ZI94550",37.346493,-121.531466,,70,PASTURE,Agricultural,PASTURE,0,12/10/2018,12/22/2018
US,,6075 CERRITOS AVE,"BUENA PARK, CA 90620",Buena Park,ExaStr,"6075 CERRITOS AVE, BUENA PARK, CA 90620",90620,4421,C027,2,4,1236,13442112,45944702,6059,4.59447E+12,Street,0,0,"CO06059, CS0690050, DB0602630, DB0610440, MT30004119, ND0000644104, PL0608786, SB0000068422, SB0000068426, SB0000069431, ZI90620",33.809931,-118.027355,,10,SFR,Single Family Residence / Townhouse,SFR,1959,12/10/2018,12/22/2018
US,,35530 YELLOWSTONE ST,"MENIFEE, CA 92596",Menifee,ExaStr,"35530 YELLOWSTONE ST, MENIFEE, CA 92596",92596,8766,R096,3,4,3159,476250005,52247947,6065,5.22479E+12,Street,0,0,"CO06065, CS0692060, DB0600028, MT30003692, ND0004441466, PL0626067, SB0000074430, SB0000074446, SB0000074448, ZI92596",33.604201,-117.095897,,10,SFR,Single Family Residence / Townhouse,SFR,2005,2/8/2019,2/20/2019
US,,41550 AVENIDA TAXCO,"HEMET, CA 92544",Hemet,ExaStr,"41550 AVENIDA TAXCO, HEMET, CA 92544",92544,9600,R003,2,3,1680,915320037,26482436,6065,2.64824E+12,Street,0,0,"CO06065, CS0692060, DB0616920, SB0000070410, SB0000070413, SB0000070417, ZI92544",33.51351,-116.936866,,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1988,2/8/2019,2/20/2019
US,,195 ROCKIN R RED RD,"LAKEWOOD, NM 88254",Lakewood,ExaZip,"195 ROCKIN R RED RD, LAKEWOOD, NM 88254",88254,,,0,0,0,4.15111E+12,212458637,35015,2.12459E+13,Zip5,0,0,"CO35015, CS3590150, DB3500120, SB0000103711, SB0000133372, SB0000133373, SB0000133376, ZI88254",32.65942,-104.36965,,80,VACANT LAND (NEC),Vacant,VACANT LAND (NEC),0,2/8/2019,2/20/2019
US,,8101 LONE TREE RD,"MERCED, CA 95341",Merced,ExaStr,"8101 LONE TREE RD, MERCED, CA 95341",95341,8788,R001,1,1,1116,74080029000,157474456,6047,1.57474E+13,Street,0,0,"CO06047, CS0691960, DB0624360, DB0624660, ZI95341",37.170449,-120.582314,,70,PASTURE,Agricultural,PASTURE,1987,8/10/2018,8/16/2018
US,,8899 MCCARTY RD,"CHINO, CA 91708",Chino,ExaZip,"8899 MCCARTY RD, CHINO, CA 91708",91710,,,1,2,852,1.05722E+12,157065513,6071,1.57066E+13,Zip5,0,0,"CO06071, CS0692260, DB0608460, MT30003242, PL0613210, SB0000069055, SB0000069060, SB0000069079, ZI91708",33.931382,-117.63353,,70,FARMS,Agricultural,FARMS,1928,1/10/2019,1/24/2019
US,,52450 MONROE ST,"INDIO, CA 92201",Indio,ExaStr,"52450 MONROE ST, INDIO, CA 92201",92201,,,10,9,9196,767220034,141653658,6065,1.41654E+13,Street,0,0,"CO06065, CS0690520, DB0609070, MT30001973, PL0683085, SB0000069188, SB0000069198, SB0000069201, ZI92236",33.66768,-116.233725,,10,SFR,Single Family Residence / Townhouse,SFR,2004,2/8/2019,2/20/2019
US,,10710 LA HONDA RD,"REDWOOD CITY, CA 94062",Redwood City,ExaStr,"10710 LA HONDA RD, REDWOOD CITY, CA 94062",94062,3769,H001,2.5,4,2680,78180110,156018152,6081,1.56018E+13,Street,0,0,"CO06081, CS0691215, DB0620220, ZI94062",37.342238,-122.27163,,10,SFR,Single Family Residence / Townhouse,SFR,1978,1/10/2019,1/24/2019
US,,24892 STEM AVE,"LAKE FOREST, CA 92630",Lake Forest,ExaStr,"24892 STEM AVE, LAKE FOREST, CA 92630",92630,5224,C008,2,3,2075,61902355,36962974,6059,3.6963E+12,Street,0,0,"CO06059, CS0691977, DB0633860, MT30004119, ND0000147104, PL0639496, SB0000073358, SB0000073359, SB0000073361, ZI92630",33.607826,-117.695416,,10,SFR,Single Family Residence / Townhouse,SFR,1965,12/10/2018,12/22/2018
US,,1998 MILTON RD,"NAPA, CA 94559",Napa,ExaStr,"1998 MILTON RD, NAPA, CA 94559",94559,9719,R001,2,3,1360,48050012000,219271843,6055,2.19272E+13,Street,0,0,"CO06055, CS0692070, DB0626640, SB0000072156, SB0000072161, SB0000072176, ZI94559",38.194187,-122.315224,,10,RESIDENTIAL (NEC),Single Family Residence / Townhouse,RESIDENTIAL (NEC),1954,10/11/2018,10/24/2018
US,,15501 JASMINE PL # 25,"TUSTIN, CA 92782",Tustin,ExaStr,"15501 JASMINE PL # 25, TUSTIN, CA 92782",92782,1923,C059,3,3,1808,93358545,238955885,6059,2.38956E+13,Street,0,0,"CO06059, CS0690050, DB0684500, MT30004119, ND0000141373, ND0000146550, ND0004394407, PL0680854, ZI92782",33.694057,-117.81225,,11,CONDOMINIUM,Condominium (residential),CONDOMINIUM,2010,12/10/2018,12/22/2018
